"analysis","repeat_id","metric","sensitivity_estimate","reference_estimate","raw_difference_sensitivity_minus_primary","preferred_improvement","interpretation"
"dcaps_sensitivity",6,"auc",0.813912642883879,0.813221617575077,0.00069102530880194,0.00069102530880194,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",6,"brier",0.170304149845841,0.170899495613014,-0.000595345767173211,0.000595345767173211,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",6,"calibration_intercept",0.00934136364383082,0.00851939273275519,0.000821970911075633,-0.000821970911075633,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",6,"calibration_slope",0.934654712455114,0.939673675833447,-0.0050189633783333,-0.0050189633783333,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",6,"log_loss",0.513150486480403,0.51396916774392,-0.000818681263516696,0.000818681263516696,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",7,"auc",0.811638017909073,0.811522847024272,0.000115170884800397,0.000115170884800397,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",7,"brier",0.17219625591097,0.172199734443482,-3.47853251234098e-06,3.47853251234098e-06,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",7,"calibration_intercept",-0.00247619521117176,-0.00734271825210755,0.00486652304093579,0.00486652304093579,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",7,"calibration_slope",0.907351374837833,0.924852262476179,-0.0175008876383457,-0.0175008876383457,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",7,"log_loss",0.518912040814758,0.516944725521782,0.00196731529297534,-0.00196731529297534,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",8,"auc",0.808442025855864,0.808240476807463,0.00020154904840064,0.00020154904840064,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",8,"brier",0.173993909773558,0.173900858745733,9.30510278250585e-05,-9.30510278250585e-05,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",8,"calibration_intercept",-0.010484113193743,-0.0096223845630344,-0.000861728630708611,-0.000861728630708611,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
